sep=,
session,mirrorFirst,ID,boxes,imistake,pred,prob,type,taskName,CR1,CR2,CR3,sex,major,math,economics,cuM,cuL,precisionL,precisionM,similarity,attnBoxL,attnBoxM,attnPayL,attnPayM,repeated,mirror,lottery,r_mirror,r_lottery,time_mirror,time_lottery,time_r_mirror,time_r_lottery,noiseL,noiseM,noise,elicitation,multiplier,treatment
4,TRUE,5845559204,100,FALSE,-12.5,50,L,L50,4,20,7000,Female,Other,Single university-level course,No course,40,40,15,60,I followed mostly similar strategies.,100,100,100,100,0,-19.5,-20.5,0,0,35.00000000000023,19.400000000000006,NA,NA,1.5,4.5,3,MPL,-1,main
4,TRUE,5845559204,100,FALSE,-18.5,75,L,L75,4,20,7000,Female,Other,Single university-level course,No course,40,40,15,60,I followed mostly similar strategies.,100,100,100,100,0,-19.5,-15.5,0,0,6.099999999999994,8.2999999999999865,NA,NA,1.5,4.5,3,MPL,1,main
4,TRUE,5845559204,100,FALSE,-22.5,90,L,L90,4,20,7000,Female,Other,Single university-level course,No course,40,40,15,60,I followed mostly similar strategies.,100,100,100,100,1,-9.5,-23.5,-4.5,-20.5,NA,NA,NA,NA,1.5,4.5,3,MPL,1,main
4,FALSE,5879091482,100,FALSE,0,50,A,A10,4,20,7000,Female,Other,Single university-level course,Two or more university-level courses,65,77,74,60,I followed mostly different strategies.,94,100,100,100,1,1,1,9,1,NA,NA,NA,NA,0,5,2.5,MPL,-1,main
4,FALSE,5879091482,100,FALSE,0,50,A,A15,4,20,7000,Female,Other,Single university-level course,Two or more university-level courses,65,77,74,60,I followed mostly different strategies.,94,100,100,100,0,9,39,0,0,66.90000000000047,12.099999999999973,NA,NA,0,5,2.5,MPL,-1,main
4,FALSE,5879091482,100,FALSE,2.5,10,G,G10,4,20,7000,Female,Other,Single university-level course,Two or more university-level courses,65,77,74,60,I followed mostly different strategies.,94,100,100,100,0,0.5,0.5,0,0,9.599999999999982,18.19999999999999,NA,NA,0,5,2.5,MPL,1,main
4,FALSE,5879091482,100,FALSE,6.5,25,G,G25,4,20,7000,Female,Other,Single university-level course,Two or more university-level courses,65,77,74,60,I followed mostly different strategies.,94,100,100,100,0,10.5,0.5,0,0,8.699999999999985,22.700000000000053,NA,NA,0,5,2.5,MPL,1,main
4,FALSE,5879091482,100,FALSE,12.5,50,G,G50,4,20,7000,Female,Other,Single university-level course,Two or more university-level courses,65,77,74,60,I followed mostly different strategies.,94,100,100,100,0,13.5,4.5,0,0,15.499999999999961,30.100000000000158,NA,NA,0,5,2.5,MPL,-1,main
4,FALSE,5879091482,100,FALSE,18.5,75,G,G75,4,20,7000,Female,Other,Single university-level course,Two or more university-level courses,65,77,74,60,I followed mostly different strategies.,94,100,100,100,0,25.5,25.5,0,0,14.199999999999966,17.69999999999998,NA,NA,0,5,2.5,MPL,-1,main
4,FALSE,5879091482,100,FALSE,22.5,90,G,G90,4,20,7000,Female,Other,Single university-level course,Two or more university-level courses,65,77,74,60,I followed mostly different strategies.,94,100,100,100,0,25.5,14.5,0,0,10.09999999999998,24.70000000000008,NA,NA,0,5,2.5,MPL,-1,main
4,FALSE,5879091482,100,FALSE,-2.5,10,L,L10,4,20,7000,Female,Other,Single university-level course,Two or more university-level courses,65,77,74,60,I followed mostly different strategies.,94,100,100,100,1,-0.5,-3.5,-2.5,-3.5,NA,NA,NA,NA,0,5,2.5,MPL,-1,main
4,FALSE,5879091482,100,FALSE,-6.5,25,L,L25,4,20,7000,Female,Other,Single university-level course,Two or more university-level courses,65,77,74,60,I followed mostly different strategies.,94,100,100,100,0,-0.5,-0.5,0,0,25.40000000000009,15.299999999999962,NA,NA,0,5,2.5,MPL,-1,main
4,FALSE,5879091482,100,FALSE,-12.5,50,L,L50,4,20,7000,Female,Other,Single university-level course,Two or more university-level courses,65,77,74,60,I followed mostly different strategies.,94,100,100,100,0,-10.5,-5.5,0,0,17.59999999999998,18.599999999999994,NA,NA,0,5,2.5,MPL,-1,main
4,FALSE,5879091482,100,FALSE,-18.5,75,L,L75,4,20,7000,Female,Other,Single university-level course,Two or more university-level courses,65,77,74,60,I followed mostly different strategies.,94,100,100,100,0,-25.5,-25.5,0,0,7.499999999999989,14.899999999999963,NA,NA,0,5,2.5,MPL,1,main
4,FALSE,5879091482,100,FALSE,-22.5,90,L,L90,4,20,7000,Female,Other,Single university-level course,Two or more university-level courses,65,77,74,60,I followed mostly different strategies.,94,100,100,100,0,-25.5,-25.5,0,0,10.899999999999977,12.099999999999973,NA,NA,0,5,2.5,MPL,1,main
4,FALSE,5915781408,100,FALSE,0,50,A,A10,8,10,7000,Female,Other,High school,High school,81,96,11,10,I followed mostly different strategies.,100,100,100,100,0,1,19,0,0,14.799999999999963,20.30000000000002,NA,NA,8,0,4,MPL,-1,main
4,FALSE,5915781408,100,FALSE,0,50,A,A15,8,10,7000,Female,Other,High school,High school,81,96,11,10,I followed mostly different strategies.,100,100,100,100,0,1,19,0,0,16.19999999999996,19.900000000000013,NA,NA,8,0,4,MPL,-1,main
4,FALSE,5915781408,100,FALSE,2.5,10,G,G10,8,10,7000,Female,Other,High school,High school,81,96,11,10,I followed mostly different strategies.,100,100,100,100,0,0.5,5.5,0,0,10.999999999999977,34.50000000000022,NA,NA,8,0,4,MPL,1,main
4,FALSE,5915781408,100,FALSE,6.5,25,G,G25,8,10,7000,Female,Other,High school,High school,81,96,11,10,I followed mostly different strategies.,100,100,100,100,0,25.5,4.5,0,0,78.19999999999983,28.20000000000013,NA,NA,8,0,4,MPL,1,main
4,FALSE,5915781408,100,FALSE,12.5,50,G,G50,8,10,7000,Female,Other,High school,High school,81,96,11,10,I followed mostly different strategies.,100,100,100,100,0,0.5,5.5,0,0,65.60000000000055,14.299999999999965,NA,NA,8,0,4,MPL,-1,main
4,FALSE,5915781408,100,FALSE,18.5,75,G,G75,8,10,7000,Female,Other,High school,High school,81,96,11,10,I followed mostly different strategies.,100,100,100,100,0,25.5,5.5,0,0,13.699999999999967,30.30000000000016,NA,NA,8,0,4,MPL,-1,main
4,FALSE,5915781408,100,FALSE,22.5,90,G,G90,8,10,7000,Female,Other,High school,High school,81,96,11,10,I followed mostly different strategies.,100,100,100,100,1,25.5,14.5,25.5,10.5,NA,NA,NA,NA,8,0,4,MPL,-1,main
4,FALSE,5915781408,100,FALSE,-2.5,10,L,L10,8,10,7000,Female,Other,High school,High school,81,96,11,10,I followed mostly different strategies.,100,100,100,100,1,-25.5,-13.5,-25.5,-25.5,NA,NA,NA,NA,8,0,4,MPL,-1,main
4,FALSE,5915781408,100,FALSE,-6.5,25,L,L25,8,10,7000,Female,Other,High school,High school,81,96,11,10,I followed mostly different strategies.,100,100,100,100,0,-0.5,-23.5,0,0,14.499999999999964,17.899999999999984,NA,NA,8,0,4,MPL,-1,main
4,FALSE,5915781408,100,FALSE,-12.5,50,L,L50,8,10,7000,Female,Other,High school,High school,81,96,11,10,I followed mostly different strategies.,100,100,100,100,0,-21.5,-13.5,0,0,32.50000000000019,36.300000000000246,NA,NA,8,0,4,MPL,-1,main
4,FALSE,5915781408,100,FALSE,-18.5,75,L,L75,8,10,7000,Female,Other,High school,High school,81,96,11,10,I followed mostly different strategies.,100,100,100,100,0,-25.5,-20.5,0,0,15.399999999999961,13.399999999999968,NA,NA,8,0,4,MPL,1,main
4,FALSE,5915781408,100,FALSE,-22.5,90,L,L90,8,10,7000,Female,Other,High school,High school,81,96,11,10,I followed mostly different strategies.,100,100,100,100,0,-25.5,-15.5,0,0,8.099999999999987,29.50000000000015,NA,NA,8,0,4,MPL,1,main
4,TRUE,5950572423,100,FALSE,0,50,A,A10,4,20,7000,Female,Business/Economics,Single university-level course,Single university-level course,70,65,60,71,I followed identical strategies.,100,100,100,100,0,11,9,0,0,6.699999999999992,8.699999999999985,NA,NA,7,0,3.5,MPL,-1,main
4,TRUE,5950572423,100,FALSE,0,50,A,A15,4,20,7000,Female,Business/Economics,Single university-level course,Single university-level course,70,65,60,71,I followed identical strategies.,100,100,100,100,0,15,15,0,0,13.199999999999969,10.499999999999979,NA,NA,7,0,3.5,MPL,-1,main
4,TRUE,5950572423,100,FALSE,2.5,10,G,G10,4,20,7000,Female,Business/Economics,Single university-level course,Single university-level course,70,65,60,71,I followed identical strategies.,100,100,100,100,0,9.5,9.5,0,0,6.799999999999992,7.29999999999999,NA,NA,7,0,3.5,MPL,1,main
4,TRUE,5950572423,100,FALSE,6.5,25,G,G25,4,20,7000,Female,Business/Economics,Single university-level course,Single university-level course,70,65,60,71,I followed identical strategies.,100,100,100,100,0,9.5,9.5,0,0,8.199999999999987,8.399999999999986,NA,NA,7,0,3.5,MPL,1,main
4,TRUE,5950572423,100,FALSE,12.5,50,G,G50,4,20,7000,Female,Business/Economics,Single university-level course,Single university-level course,70,65,60,71,I followed identical strategies.,100,100,100,100,0,14.5,15.5,0,0,8.799999999999985,11.599999999999975,NA,NA,7,0,3.5,MPL,-1,main
4,TRUE,5950572423,100,FALSE,18.5,75,G,G75,4,20,7000,Female,Business/Economics,Single university-level course,Single university-level course,70,65,60,71,I followed identical strategies.,100,100,100,100,0,14.5,15.5,0,0,9.499999999999982,7.29999999999999,NA,NA,7,0,3.5,MPL,-1,main
4,TRUE,5950572423,100,FALSE,22.5,90,G,G90,4,20,7000,Female,Business/Economics,Single university-level course,Single university-level course,70,65,60,71,I followed identical strategies.,100,100,100,100,0,14.5,19.5,0,0,13.499999999999968,16.29999999999996,NA,NA,7,0,3.5,MPL,-1,main
4,TRUE,5950572423,100,FALSE,-2.5,10,L,L10,4,20,7000,Female,Business/Economics,Single university-level course,Single university-level course,70,65,60,71,I followed identical strategies.,100,100,100,100,1,-24.5,-5.5,-24.5,-15.5,NA,NA,NA,NA,7,0,3.5,MPL,-1,main
4,TRUE,5950572423,100,FALSE,-6.5,25,L,L25,4,20,7000,Female,Business/Economics,Single university-level course,Single university-level course,70,65,60,71,I followed identical strategies.,100,100,100,100,0,-15.5,-24.5,0,0,11.399999999999975,10.19999999999998,NA,NA,7,0,3.5,MPL,-1,main
4,TRUE,5950572423,100,FALSE,-12.5,50,L,L50,4,20,7000,Female,Business/Economics,Single university-level course,Single university-level course,70,65,60,71,I followed identical strategies.,100,100,100,100,0,-10.5,-24.5,0,0,23.10000000000006,9.099999999999984,NA,NA,7,0,3.5,MPL,-1,main
4,TRUE,5950572423,100,FALSE,-18.5,75,L,L75,4,20,7000,Female,Business/Economics,Single university-level course,Single university-level course,70,65,60,71,I followed identical strategies.,100,100,100,100,0,-15.5,-20.5,0,0,10.499999999999979,8.099999999999987,NA,NA,7,0,3.5,MPL,1,main
4,TRUE,5950572423,100,FALSE,-22.5,90,L,L90,4,20,7000,Female,Business/Economics,Single university-level course,Single university-level course,70,65,60,71,I followed identical strategies.,100,100,100,100,1,-24.5,-20.5,-24.5,-24.5,NA,NA,NA,NA,7,0,3.5,MPL,1,main
4,TRUE,5968939130,100,FALSE,0,50,A,A10,4,20,44,Male,Mathematics,Two or more university-level courses,Two or more university-level courses,46,44,51,59,I followed mostly similar strategies.,44,48,47,51,1,43,23,37,43,NA,NA,NA,NA,10,7,8.5,MPL,-1,main
4,TRUE,5968939130,100,FALSE,0,50,A,A15,4,20,44,Male,Mathematics,Two or more university-level courses,Two or more university-level courses,46,44,51,59,I followed mostly similar strategies.,44,48,47,51,0,39,27,0,0,8.799999999999985,2.3000000000000007,NA,NA,10,7,8.5,MPL,-1,main
4,TRUE,5968939130,100,FALSE,2.5,10,G,G10,4,20,44,Male,Mathematics,Two or more university-level courses,Two or more university-level courses,46,44,51,59,I followed mostly similar strategies.,44,48,47,51,0,22.5,20.5,0,0,7.899999999999988,3.1000000000000014,NA,NA,10,7,8.5,MPL,1,main
4,TRUE,5968939130,100,FALSE,6.5,25,G,G25,4,20,44,Male,Mathematics,Two or more university-level courses,Two or more university-level courses,46,44,51,59,I followed mostly similar strategies.,44,48,47,51,0,23.5,15.5,0,0,3.2000000000000015,2.700000000000001,NA,NA,10,7,8.5,MPL,1,main
4,TRUE,5968939130,100,FALSE,12.5,50,G,G50,4,20,44,Male,Mathematics,Two or more university-level courses,Two or more university-level courses,46,44,51,59,I followed mostly similar strategies.,44,48,47,51,0,20.5,16.5,0,0,2.700000000000001,2.0000000000000004,NA,NA,10,7,8.5,MPL,-1,main
4,TRUE,5968939130,100,FALSE,18.5,75,G,G75,4,20,44,Male,Mathematics,Two or more university-level courses,Two or more university-level courses,46,44,51,59,I followed mostly similar strategies.,44,48,47,51,0,23.5,23.5,0,0,2.600000000000001,7.799999999999988,NA,NA,10,7,8.5,MPL,-1,main
4,TRUE,5968939130,100,FALSE,22.5,90,G,G90,4,20,44,Male,Mathematics,Two or more university-level courses,Two or more university-level courses,46,44,51,59,I followed mostly similar strategies.,44,48,47,51,1,13.5,23.5,21.5,23.5,NA,NA,NA,NA,10,7,8.5,MPL,-1,main
4,TRUE,5968939130,100,FALSE,-2.5,10,L,L10,4,20,44,Male,Mathematics,Two or more university-level courses,Two or more university-level courses,46,44,51,59,I followed mostly similar strategies.,44,48,47,51,0,-2.5,-3.5,0,0,2.800000000000001,2.500000000000001,NA,NA,10,7,8.5,MPL,-1,main
4,TRUE,5968939130,100,FALSE,-6.5,25,L,L25,4,20,44,Male,Mathematics,Two or more university-level courses,Two or more university-level courses,46,44,51,59,I followed mostly similar strategies.,44,48,47,51,0,-11.5,-1.5,0,0,2.800000000000001,3.4000000000000017,NA,NA,10,7,8.5,MPL,-1,main
4,TRUE,5968939130,100,FALSE,-12.5,50,L,L50,4,20,44,Male,Mathematics,Two or more university-level courses,Two or more university-level courses,46,44,51,59,I followed mostly similar strategies.,44,48,47,51,0,-8.5,-2.5,0,0,2.400000000000001,3.0000000000000013,NA,NA,10,7,8.5,MPL,-1,main
4,TRUE,5968939130,100,FALSE,-18.5,75,L,L75,4,20,44,Male,Mathematics,Two or more university-level courses,Two or more university-level courses,46,44,51,59,I followed mostly similar strategies.,44,48,47,51,0,-7.5,-4.5,0,0,4.100000000000001,2.700000000000001,NA,NA,10,7,8.5,MPL,1,main
4,TRUE,5968939130,100,FALSE,-22.5,90,L,L90,4,20,44,Male,Mathematics,Two or more university-level courses,Two or more university-level courses,46,44,51,59,I followed mostly similar strategies.,44,48,47,51,0,-5.5,-3.5,0,0,2.3000000000000007,2.700000000000001,NA,NA,10,7,8.5,MPL,1,main
4,TRUE,5972053246,100,FALSE,0,50,A,A10,12,20,80000,Female,Science/Engineering,Single university-level course,Single university-level course,70,54,17,72,I followed mostly different strategies.,48,75,28,45,0,27,17,0,0,1.9000000000000006,1.7000000000000004,NA,NA,6.5,6.5,6.5,MPL,-1,main
4,TRUE,5972053246,100,FALSE,0,50,A,A15,12,20,80000,Female,Science/Engineering,Single university-level course,Single university-level course,70,54,17,72,I followed mostly different strategies.,48,75,28,45,0,23,27,0,0,2.0000000000000004,2.1000000000000005,NA,NA,6.5,6.5,6.5,MPL,-1,main
4,TRUE,5972053246,100,FALSE,2.5,10,G,G10,12,20,80000,Female,Science/Engineering,Single university-level course,Single university-level course,70,54,17,72,I followed mostly different strategies.,48,75,28,45,0,16.5,12.5,0,0,2.2000000000000006,2.1000000000000005,NA,NA,6.5,6.5,6.5,MPL,1,main
4,TRUE,5972053246,100,FALSE,6.5,25,G,G25,12,20,80000,Female,Science/Engineering,Single university-level course,Single university-level course,70,54,17,72,I followed mostly different strategies.,48,75,28,45,0,8.5,7.5,0,0,1.9000000000000006,1.7000000000000004,NA,NA,6.5,6.5,6.5,MPL,1,main
4,TRUE,5972053246,100,FALSE,12.5,50,G,G50,12,20,80000,Female,Science/Engineering,Single university-level course,Single university-level course,70,54,17,72,I followed mostly different strategies.,48,75,28,45,0,7.5,7.5,0,0,2.3000000000000007,1.6000000000000003,NA,NA,6.5,6.5,6.5,MPL,-1,main
4,TRUE,5972053246,100,FALSE,18.5,75,G,G75,12,20,80000,Female,Science/Engineering,Single university-level course,Single university-level course,70,54,17,72,I followed mostly different strategies.,48,75,28,45,0,16.5,12.5,0,0,2.600000000000001,1.9000000000000006,NA,NA,6.5,6.5,6.5,MPL,-1,main
4,TRUE,5972053246,100,FALSE,22.5,90,G,G90,12,20,80000,Female,Science/Engineering,Single university-level course,Single university-level course,70,54,17,72,I followed mostly different strategies.,48,75,28,45,1,9.5,12.5,14.5,6.5,NA,NA,NA,NA,6.5,6.5,6.5,MPL,-1,main
4,TRUE,5972053246,100,FALSE,-2.5,10,L,L10,12,20,80000,Female,Science/Engineering,Single university-level course,Single university-level course,70,54,17,72,I followed mostly different strategies.,48,75,28,45,0,-7.5,-15.5,0,0,1.6000000000000003,2.400000000000001,NA,NA,6.5,6.5,6.5,MPL,-1,main
4,TRUE,5972053246,100,FALSE,-6.5,25,L,L25,12,20,80000,Female,Science/Engineering,Single university-level course,Single university-level course,70,54,17,72,I followed mostly different strategies.,48,75,28,45,0,-18.5,-18.5,0,0,1.6000000000000003,2.3000000000000007,NA,NA,6.5,6.5,6.5,MPL,-1,main
4,TRUE,5972053246,100,FALSE,-12.5,50,L,L50,12,20,80000,Female,Science/Engineering,Single university-level course,Single university-level course,70,54,17,72,I followed mostly different strategies.,48,75,28,45,0,-12.5,-17.5,0,0,3.2000000000000015,1.8000000000000005,NA,NA,6.5,6.5,6.5,MPL,-1,main
4,TRUE,5972053246,100,FALSE,-18.5,75,L,L75,12,20,80000,Female,Science/Engineering,Single university-level course,Single university-level course,70,54,17,72,I followed mostly different strategies.,48,75,28,45,0,-13.5,-19.5,0,0,1.9000000000000006,1.6000000000000003,NA,NA,6.5,6.5,6.5,MPL,1,main
4,TRUE,5972053246,100,FALSE,-22.5,90,L,L90,12,20,80000,Female,Science/Engineering,Single university-level course,Single university-level course,70,54,17,72,I followed mostly different strategies.,48,75,28,45,1,-18.5,-9.5,-10.5,-16.5,NA,NA,NA,NA,6.5,6.5,6.5,MPL,1,main
4,FALSE,6065939788,100,FALSE,0,50,A,A10,4,20,7000,Male,Business/Economics,Two or more university-level courses,Two or more university-level courses,50,50,50,50,I followed identical strategies.,100,100,100,100,0,1,11,0,0,6.499999999999993,17.799999999999983,NA,NA,1.5,9.5,5.5,MPL,-1,main
4,FALSE,6065939788,100,FALSE,0,50,A,A15,4,20,7000,Male,Business/Economics,Two or more university-level courses,Two or more university-level courses,50,50,50,50,I followed identical strategies.,100,100,100,100,0,1,19,0,0,3.5000000000000018,6.499999999999993,NA,NA,1.5,9.5,5.5,MPL,-1,main
4,FALSE,6065939788,100,FALSE,2.5,10,G,G10,4,20,7000,Male,Business/Economics,Two or more university-level courses,Two or more university-level courses,50,50,50,50,I followed identical strategies.,100,100,100,100,0,15.5,16.5,0,0,1.8000000000000005,5.399999999999997,NA,NA,1.5,9.5,5.5,MPL,1,main
4,FALSE,6065939788,100,FALSE,6.5,25,G,G25,4,20,7000,Male,Business/Economics,Two or more university-level courses,Two or more university-level courses,50,50,50,50,I followed identical strategies.,100,100,100,100,0,8.5,4.5,0,0,1.8000000000000005,2.400000000000001,NA,NA,1.5,9.5,5.5,MPL,1,main
4,FALSE,6065939788,100,FALSE,12.5,50,G,G50,4,20,7000,Male,Business/Economics,Two or more university-level courses,Two or more university-level courses,50,50,50,50,I followed identical strategies.,100,100,100,100,0,17.5,11.5,0,0,2.400000000000001,2.400000000000001,NA,NA,1.5,9.5,5.5,MPL,-1,main
4,FALSE,6065939788,100,FALSE,18.5,75,G,G75,4,20,7000,Male,Business/Economics,Two or more university-level courses,Two or more university-level courses,50,50,50,50,I followed identical strategies.,100,100,100,100,0,0.5,5.5,0,0,2.3000000000000007,3.5000000000000018,NA,NA,1.5,9.5,5.5,MPL,-1,main
4,FALSE,6065939788,100,FALSE,22.5,90,G,G90,4,20,7000,Male,Business/Economics,Two or more university-level courses,Two or more university-level courses,50,50,50,50,I followed identical strategies.,100,100,100,100,1,15.5,11.5,5.5,14.5,NA,NA,NA,NA,1.5,9.5,5.5,MPL,-1,main
4,FALSE,6065939788,100,FALSE,-2.5,10,L,L10,4,20,7000,Male,Business/Economics,Two or more university-level courses,Two or more university-level courses,50,50,50,50,I followed identical strategies.,100,100,100,100,1,-25.5,-25.5,-16.5,-25.5,NA,NA,NA,NA,1.5,9.5,5.5,MPL,-1,main
4,FALSE,6065939788,100,FALSE,-6.5,25,L,L25,4,20,7000,Male,Business/Economics,Two or more university-level courses,Two or more university-level courses,50,50,50,50,I followed identical strategies.,100,100,100,100,0,-25.5,-0.5,0,0,2.500000000000001,6.999999999999991,NA,NA,1.5,9.5,5.5,MPL,-1,main
4,FALSE,6065939788,100,FALSE,-12.5,50,L,L50,4,20,7000,Male,Business/Economics,Two or more university-level courses,Two or more university-level courses,50,50,50,50,I followed identical strategies.,100,100,100,100,0,-11.5,-0.5,0,0,2.400000000000001,3.1000000000000014,NA,NA,1.5,9.5,5.5,MPL,-1,main
4,FALSE,6065939788,100,FALSE,-18.5,75,L,L75,4,20,7000,Male,Business/Economics,Two or more university-level courses,Two or more university-level courses,50,50,50,50,I followed identical strategies.,100,100,100,100,0,-10.5,-14.5,0,0,1.8000000000000005,2.0000000000000004,NA,NA,1.5,9.5,5.5,MPL,1,main
4,FALSE,6065939788,100,FALSE,-22.5,90,L,L90,4,20,7000,Male,Business/Economics,Two or more university-level courses,Two or more university-level courses,50,50,50,50,I followed identical strategies.,100,100,100,100,0,-25.5,-25.5,0,0,7.899999999999988,17.49999999999998,NA,NA,1.5,9.5,5.5,MPL,1,main
4,FALSE,6086003600,100,FALSE,0,50,A,A10,3,10,7000,Male,Other,Single university-level course,High school,22,22,20,20,I followed mostly similar strategies.,29,30,63,62,0,11,11,0,0,7.29999999999999,9.099999999999984,NA,NA,2,1.5,1.75,MPL,-1,main
4,FALSE,6086003600,100,FALSE,0,50,A,A15,3,10,7000,Male,Other,Single university-level course,High school,22,22,20,20,I followed mostly similar strategies.,29,30,63,62,0,21,15,0,0,3.4000000000000017,13.399999999999968,NA,NA,2,1.5,1.75,MPL,-1,main
4,FALSE,6086003600,100,FALSE,2.5,10,G,G10,3,10,7000,Male,Other,Single university-level course,High school,22,22,20,20,I followed mostly similar strategies.,29,30,63,62,1,14.5,9.5,12.5,9.5,NA,NA,NA,NA,2,1.5,1.75,MPL,1,main
4,FALSE,6086003600,100,FALSE,6.5,25,G,G25,3,10,7000,Male,Other,Single university-level course,High school,22,22,20,20,I followed mostly similar strategies.,29,30,63,62,0,10.5,9.5,0,0,3.3000000000000016,7.29999999999999,NA,NA,2,1.5,1.75,MPL,1,main
4,FALSE,6086003600,100,FALSE,12.5,50,G,G50,3,10,7000,Male,Other,Single university-level course,High school,22,22,20,20,I followed mostly similar strategies.,29,30,63,62,0,16.5,15.5,0,0,2.500000000000001,21.80000000000004,NA,NA,2,1.5,1.75,MPL,-1,main
4,FALSE,6086003600,100,FALSE,18.5,75,G,G75,3,10,7000,Male,Other,Single university-level course,High school,22,22,20,20,I followed mostly similar strategies.,29,30,63,62,0,13.5,10.5,0,0,27.300000000000118,13.699999999999967,NA,NA,2,1.5,1.75,MPL,-1,main
4,FALSE,6086003600,100,FALSE,22.5,90,G,G90,3,10,7000,Male,Other,Single university-level course,High school,22,22,20,20,I followed mostly similar strategies.,29,30,63,62,0,11.5,16.5,0,0,5.999999999999995,46.100000000000385,NA,NA,2,1.5,1.75,MPL,-1,main
4,FALSE,6086003600,100,FALSE,-2.5,10,L,L10,3,10,7000,Male,Other,Single university-level course,High school,22,22,20,20,I followed mostly similar strategies.,29,30,63,62,1,-11.5,-12.5,-12.5,-16.5,NA,NA,NA,NA,2,1.5,1.75,MPL,-1,main
4,FALSE,6086003600,100,FALSE,-6.5,25,L,L25,3,10,7000,Male,Other,Single university-level course,High school,22,22,20,20,I followed mostly similar strategies.,29,30,63,62,0,-12.5,-11.5,0,0,3.900000000000002,7.39999999999999,NA,NA,2,1.5,1.75,MPL,-1,main
4,FALSE,6086003600,100,FALSE,-12.5,50,L,L50,3,10,7000,Male,Other,Single university-level course,High school,22,22,20,20,I followed mostly similar strategies.,29,30,63,62,0,-17.5,-10.5,0,0,3.2000000000000015,32.000000000000185,NA,NA,2,1.5,1.75,MPL,-1,main
4,FALSE,6086003600,100,FALSE,-18.5,75,L,L75,3,10,7000,Male,Other,Single university-level course,High school,22,22,20,20,I followed mostly similar strategies.,29,30,63,62,0,-11.5,-11.5,0,0,3.600000000000002,5.599999999999996,NA,NA,2,1.5,1.75,MPL,1,main
4,FALSE,6086003600,100,FALSE,-22.5,90,L,L90,3,10,7000,Male,Other,Single university-level course,High school,22,22,20,20,I followed mostly similar strategies.,29,30,63,62,0,-14.5,-10.5,0,0,2.600000000000001,13.09999999999997,NA,NA,2,1.5,1.75,MPL,1,main
4,FALSE,6160578419,100,FALSE,0,50,A,A10,4 days,20,7000,Female,Science/Engineering,Two or more university-level courses,Two or more university-level courses,25,25,90,75,I followed mostly similar strategies.,100,100,100,100,0,9,1,0,0,15.199999999999962,24.100000000000072,NA,NA,0.5,1,0.75,MPL,-1,main
4,FALSE,6160578419,100,FALSE,0,50,A,A15,4 days,20,7000,Female,Science/Engineering,Two or more university-level courses,Two or more university-level courses,25,25,90,75,I followed mostly similar strategies.,100,100,100,100,0,15,1,0,0,14.399999999999965,12.89999999999997,NA,NA,0.5,1,0.75,MPL,-1,main
4,FALSE,6160578419,100,FALSE,2.5,10,G,G10,4 days,20,7000,Female,Science/Engineering,Two or more university-level courses,Two or more university-level courses,25,25,90,75,I followed mostly similar strategies.,100,100,100,100,0,9.5,5.5,0,0,3.5000000000000018,43.00000000000034,NA,NA,0.5,1,0.75,MPL,1,main
4,FALSE,6160578419,100,FALSE,6.5,25,G,G25,4 days,20,7000,Female,Science/Engineering,Two or more university-level courses,Two or more university-level courses,25,25,90,75,I followed mostly similar strategies.,100,100,100,100,0,9.5,9.5,0,0,6.799999999999992,5.899999999999995,NA,NA,0.5,1,0.75,MPL,1,main
4,FALSE,6160578419,100,FALSE,12.5,50,G,G50,4 days,20,7000,Female,Science/Engineering,Two or more university-level courses,Two or more university-level courses,25,25,90,75,I followed mostly similar strategies.,100,100,100,100,0,9.5,4.5,0,0,5.699999999999996,11.499999999999975,NA,NA,0.5,1,0.75,MPL,-1,main
4,FALSE,6160578419,100,FALSE,18.5,75,G,G75,4 days,20,7000,Female,Science/Engineering,Two or more university-level courses,Two or more university-level courses,25,25,90,75,I followed mostly similar strategies.,100,100,100,100,0,9.5,9.5,0,0,4.699999999999999,8.699999999999985,NA,NA,0.5,1,0.75,MPL,-1,main
4,FALSE,6160578419,100,FALSE,22.5,90,G,G90,4 days,20,7000,Female,Science/Engineering,Two or more university-level courses,Two or more university-level courses,25,25,90,75,I followed mostly similar strategies.,100,100,100,100,1,9.5,9.5,9.5,10.5,NA,NA,NA,NA,0.5,1,0.75,MPL,-1,main
4,FALSE,6160578419,100,FALSE,-2.5,10,L,L10,4 days,20,7000,Female,Science/Engineering,Two or more university-level courses,Two or more university-level courses,25,25,90,75,I followed mostly similar strategies.,100,100,100,100,1,-20.5,-18.5,-18.5,-18.5,NA,NA,NA,NA,0.5,1,0.75,MPL,-1,main
4,FALSE,6160578419,100,FALSE,-6.5,25,L,L25,4 days,20,7000,Female,Science/Engineering,Two or more university-level courses,Two or more university-level courses,25,25,90,75,I followed mostly similar strategies.,100,100,100,100,0,-20.5,-18.5,0,0,4.4,38.50000000000028,NA,NA,0.5,1,0.75,MPL,-1,main
4,FALSE,6160578419,100,FALSE,-12.5,50,L,L50,4 days,20,7000,Female,Science/Engineering,Two or more university-level courses,Two or more university-level courses,25,25,90,75,I followed mostly similar strategies.,100,100,100,100,0,-20.5,-18.5,0,0,4.699999999999999,7.19999999999999,NA,NA,0.5,1,0.75,MPL,-1,main
